0.75	1.25203	0
1.25	0.394716	0
1.75	0.101786	0
2.25	0.031288	0
2.75	0.0104938	0
3.25	0.00381252	0
3.75	0.00150181	0
4.25	0.000642271	0
4.75	0.000309192	0
5.25	0.000134997	0
5.75	7.23502e-05	0
6.25	3.53503e-05	0
6.75	1.83294e-05	0
7.25	1.292e-05	0
7.75	8.40368e-06	0
8.25	5.28348e-06	0
8.75	3.49738e-06	0
9.25	2.33942e-06	0
9.75	1.62326e-06	0
10.25	1.09747e-06	0
10.75	7.83492e-07	0
11.25	5.68823e-07	0
11.75	4.19096e-07	0
12.25	2.89422e-07	0
12.75	2.18379e-07	0
13.25	1.66326e-07	0
13.75	1.27682e-07	0
14.25	8.71408e-08	0
14.75	6.76864e-08	0
15.25	5.27953e-08	0
15.75	4.13124e-08	0
16.25	2.96515e-08	0
16.75	2.32955e-08	0
17.25	1.83212e-08	0
17.75	1.44171e-08	0
18.25	8.95167e-09	0
18.75	7.04462e-09	0
19.25	5.54213e-09	0
19.75	4.35825e-09	0
20.25	1.78696e-09	0
20.75	1.40394e-09	0
21.25	1.1026e-09	0
21.75	8.65701e-10	0
22.25	2.08421e-09	0
22.75	1.63628e-09	0
23.25	1.28493e-09	0
23.75	1.00947e-09	0
24.25	7.93584e-10	0
24.75	6.24413e-10	0
